;50005305;50007476;50005964;50008374;
015a789c-47df-11e4-8b1d-002590a3186d;14.29;14.29;14.29;14.29;
015a789e-47df-11e4-8b1d-002590a3186d;18.06;18.06;18.06;18.06;
015a78a0-47df-11e4-8b1d-002590a3186d;24.06;24.06;24.06;24.06;
015a78a2-47df-11e4-8b1d-002590a3186d;17.05;17.05;17.05;17.05;
015a78a4-47df-11e4-8b1d-002590a3186d;20.99;20.99;20.99;20.99;
015a78a6-47df-11e4-8b1d-002590a3186d;21.28;21.28;21.28;21.28;
015a78a8-47df-11e4-8b1d-002590a3186d;32.28;32.28;32.28;32.28;
015a78aa-47df-11e4-8b1d-002590a3186d;36.57;36.57;36.57;36.57;
015a78ae-47df-11e4-8b1d-002590a3186d;10.38;10.38;10.38;10.38;
015a78b2-47df-11e4-8b1d-002590a3186d;18.28;18.28;18.28;18.28;
015a78b4-47df-11e4-8b1d-002590a3186d;28.24;28.24;28.24;28.24;
015a78b8-47df-11e4-8b1d-002590a3186d;15.88;15.88;15.88;15.88;
015a78bc-47df-11e4-8b1d-002590a3186d;8.09;8.09;8.09;8.09;
015a78be-47df-11e4-8b1d-002590a3186d;10.56;10.56;10.56;10.56;
015a78c0-47df-11e4-8b1d-002590a3186d;19.11;19.11;19.11;19.11;
015a78c2-47df-11e4-8b1d-002590a3186d;22.43;22.43;22.43;22.43;
5b0e5264-47e5-11e4-8b1d-002590a3186d;11.76;11.76;11.76;11.76;
5b0e5268-47e5-11e4-8b1d-002590a3186d;6.33;6.33;6.33;6.33;
5b0e526c-47e5-11e4-8b1d-002590a3186d;24.51;24.51;24.51;24.51;
5b0e5270-47e5-11e4-8b1d-002590a3186d;11.15;11.15;11.15;11.15;
5b0e5274-47e5-11e4-8b1d-002590a3186d;7.12;7.12;7.12;7.12;
5b0e5276-47e5-11e4-8b1d-002590a3186d;9.34;9.34;9.34;9.34;
5b0e5278-47e5-11e4-8b1d-002590a3186d;12.2;12.2;12.2;12.2;
5b0e527a-47e5-11e4-8b1d-002590a3186d;10.48;10.48;10.48;10.48;
5b0e527c-47e5-11e4-8b1d-002590a3186d;6.33;6.33;6.33;6.33;
5b0e527e-47e5-11e4-8b1d-002590a3186d;5;5;5;5;
5b0e5280-47e5-11e4-8b1d-002590a3186d;9.91;9.91;9.91;9.91;
5b0e5284-47e5-11e4-8b1d-002590a3186d;32.1;32.1;32.1;32.1;
5b0e5286-47e5-11e4-8b1d-002590a3186d;24.06;24.06;24.06;24.06;
5b0e528a-47e5-11e4-8b1d-002590a3186d;39.53;39.53;39.53;39.53;
5b0e528c-47e5-11e4-8b1d-002590a3186d;54.14;54.14;54.14;54.14;
5b0e528e-47e5-11e4-8b1d-002590a3186d;7.23;7.23;7.23;7.23;
5b0e5290-47e5-11e4-8b1d-002590a3186d;11.31;11.31;11.31;11.31;
5b0e5292-47e5-11e4-8b1d-002590a3186d;12.89;12.89;12.89;12.89;
5b0e5298-47e5-11e4-8b1d-002590a3186d;7.05;7.05;7.05;7.05;
5b0e529a-47e5-11e4-8b1d-002590a3186d;13.76;13.76;13.76;13.76;
5b0e529e-47e5-11e4-8b1d-002590a3186d;10.57;10.57;10.57;10.57;
5b0e52a0-47e5-11e4-8b1d-002590a3186d;10.57;10.57;10.57;10.57;
5b0e52a2-47e5-11e4-8b1d-002590a3186d;6.6;6.6;6.6;6.6;
b781b14a-47e6-11e4-8b1d-002590a3186d;12.25;12.25;12.25;12.25;
b781b14c-47e6-11e4-8b1d-002590a3186d;65.36;65.36;65.36;65.36;
c366eeae-4f84-11e4-8b56-002590a3186d;36.89;36.89;36.89;36.89;
c366eeb2-4f84-11e4-8b56-002590a3186d;53.3;53.3;53.3;53.3;
9d843a8e-4fb9-11e4-8b56-002590a3186d;92.54;92.54;92.54;92.54;
d079aed5-4855-11e2-8bb8-0025907cb9d2;6.31;6.31;6.31;5.36;
d7f5ce56-907d-11e2-8c52-0025907cb9d2;5.06;5.32;5.32;4.52;
d7f5ce58-907d-11e2-8c52-0025907cb9d2;5.34;5.62;5.62;4.78;
d7f5ce5a-907d-11e2-8c52-0025907cb9d2;6.04;6.36;6.36;5.41;
92fba865-587d-11e5-8c98-002590a3186d;1.25;1.25;1.25;1.06;
d731dd5a-5af5-11e5-8c98-002590a3186d;5.36;5.36;5.36;5.36;
e7ea1c8d-d5d0-11e3-8d12-002590a3186d;1.02;1.02;1.02;0.96;
e7ea1c8f-d5d0-11e3-8d12-002590a3186d;2.03;2.03;2.03;1.92;
e7ea1c91-d5d0-11e3-8d12-002590a3186d;1.29;1.29;1.29;1.22;
f78fb8bf-d5f5-11e3-8d12-002590a3186d;2.06;2.06;2.06;1.95;
f78fb8c1-d5f5-11e3-8d12-002590a3186d;2.57;2.57;2.57;2.42;
3b33706b-d69c-11e3-8d12-002590a3186d;5.67;5.67;5.67;5.36;
a9ff9516-dbff-11e3-8d12-002590a3186d;20.6;20.6;20.6;20.13;
caf35f7e-dc47-11e3-8d12-002590a3186d;20.04;20.04;20.04;20.04;
caf35f80-dc47-11e3-8d12-002590a3186d;9.46;9.46;9.46;9.46;
caf35f82-dc47-11e3-8d12-002590a3186d;14.84;14.84;14.84;14.84;
8d32104f-dd00-11e3-8d12-002590a3186d;4.43;4.43;4.43;4.71;
8d321051-dd00-11e3-8d12-002590a3186d;3.88;3.88;3.88;4.13;
8d321053-dd00-11e3-8d12-002590a3186d;3.88;3.88;3.88;4.13;
fd718295-dffa-11e3-8d12-002590a3186d;736.51;736.51;736.51;626.03;
fd718297-dffa-11e3-8d12-002590a3186d;18.58;18.58;18.58;15.79;
fd71829f-dffa-11e3-8d12-002590a3186d;18.1;18.1;18.1;15.39;
fd7182a5-dffa-11e3-8d12-002590a3186d;6.58;6.58;6.58;5.59;
15a6c624-e023-11e3-8d12-002590a3186d;1.58;1.58;1.58;1.5;
97c967f1-e1b3-11e3-8d12-002590a3186d;5.41;5.41;5.41;5.11;
0e0bdd45-e1c0-11e3-8d12-002590a3186d;3.75;3.75;3.75;3.19;
0e0bdd4f-e1c0-11e3-8d12-002590a3186d;7.76;7.76;7.76;6.6;
0e0bdd6f-e1c0-11e3-8d12-002590a3186d;4.06;4.06;4.06;3.45;
16148827-e1c0-11e3-8d12-002590a3186d;4.47;4.47;4.47;3.8;
16148829-e1c0-11e3-8d12-002590a3186d;4.48;4.48;4.48;3.81;
af3c933c-e27c-11e3-8d12-002590a3186d;12.05;12.05;12.05;11.77;
af3c933e-e27c-11e3-8d12-002590a3186d;16.63;16.63;16.63;16.25;
8278cbe3-e586-11e3-8d12-002590a3186d;41.4;41.4;41.4;35.19;
8278cbe5-e586-11e3-8d12-002590a3186d;47.5;47.5;47.5;40.38;
8278cbe7-e586-11e3-8d12-002590a3186d;52.51;52.51;52.51;44.63;
8278cbe9-e586-11e3-8d12-002590a3186d;53.99;53.99;53.99;45.89;
42368fd5-e70a-11e3-8d12-002590a3186d;2.32;2.32;2.32;2.47;
42368fd7-e70a-11e3-8d12-002590a3186d;3.02;3.02;3.02;3.02;
42368fd9-e70a-11e3-8d12-002590a3186d;5.59;5.59;5.59;5.94;
42368fdd-e70a-11e3-8d12-002590a3186d;4.27;4.27;4.27;4.54;
42368fdf-e70a-11e3-8d12-002590a3186d;1.8;1.8;1.8;1.91;
42368fe1-e70a-11e3-8d12-002590a3186d;6.15;6.15;6.15;6.54;
42368fe3-e70a-11e3-8d12-002590a3186d;3.5;3.5;3.5;3.71;
42368fe7-e70a-11e3-8d12-002590a3186d;13.82;13.82;13.82;14.68;
42368fef-e70a-11e3-8d12-002590a3186d;8.63;8.63;8.63;8.43;
42368ff1-e70a-11e3-8d12-002590a3186d;6.55;6.55;6.55;6.4;
42368ff3-e70a-11e3-8d12-002590a3186d;5.92;5.92;5.92;5.78;
42368ff5-e70a-11e3-8d12-002590a3186d;12.29;12.29;12.29;12.01;
048a01f1-e74b-11e3-8d12-002590a3186d;5.12;5.12;5.12;4.35;
9627d46a-aa90-11df-8f18-0002b3d8ef82;0.74;0.74;0.74;0.89;
9627d474-aa90-11df-8f18-0002b3d8ef82;1.65;1.64;1.21;1.47;
5fd42303-b727-11df-8f18-0002b3d8ef82;4.73;4.73;4.73;4.73;
5fd42311-b727-11df-8f18-0002b3d8ef82;13.05;13.05;13.05;13.05;
5fd42313-b727-11df-8f18-0002b3d8ef82;4.85;4.85;4.85;4.85;
5fd42315-b727-11df-8f18-0002b3d8ef82;10.52;10.52;10.52;10.52;
e6fb3ac0-c47f-11df-8f18-0002b3d8ef82;0.47;0.58;0.47;0.57;
680e2ba0-6505-11e1-8f6e-0002b3d8ef82;3.84;2.82;2.82;3.43;
680e2ba4-6505-11e1-8f6e-0002b3d8ef82;54.89;54.89;54.89;54.89;
680e2ba6-6505-11e1-8f6e-0002b3d8ef82;51.84;51.84;51.84;51.84;
680e2ba8-6505-11e1-8f6e-0002b3d8ef82;55.71;55.71;55.71;55.71;
680e2bae-6505-11e1-8f6e-0002b3d8ef82;28.06;28.06;28.06;28.06;
70c553fd-653b-11e1-8f6e-0002b3d8ef82;18.71;18.71;18.71;18.71;
70c55401-653b-11e1-8f6e-0002b3d8ef82;4.81;4.81;4.81;4.81;
70c55403-653b-11e1-8f6e-0002b3d8ef82;10.72;10.72;10.72;10.72;
70c55405-653b-11e1-8f6e-0002b3d8ef82;10.72;10.72;10.72;10.72;
70c55409-653b-11e1-8f6e-0002b3d8ef82;1.52;1.52;1.52;1.52;
70c5540b-653b-11e1-8f6e-0002b3d8ef82;2.09;2.09;2.09;2.09;
70c5540d-653b-11e1-8f6e-0002b3d8ef82;2.42;2.42;2.42;2.42;
70c5540f-653b-11e1-8f6e-0002b3d8ef82;1.48;1.48;1.48;1.48;
70c55411-653b-11e1-8f6e-0002b3d8ef82;1.9;1.9;1.9;1.9;
70c55413-653b-11e1-8f6e-0002b3d8ef82;2.51;2.51;2.51;2.51;
70c55415-653b-11e1-8f6e-0002b3d8ef82;1.48;1.48;1.48;1.48;
70c55417-653b-11e1-8f6e-0002b3d8ef82;1.95;1.95;1.95;1.95;
70c55419-653b-11e1-8f6e-0002b3d8ef82;2.61;2.61;2.61;2.61;
70c5541d-653b-11e1-8f6e-0002b3d8ef82;30.26;30.26;30.26;30.26;
70c5541f-653b-11e1-8f6e-0002b3d8ef82;15.4;15.4;15.4;15.4;
70c55421-653b-11e1-8f6e-0002b3d8ef82;11.9;11.9;11.9;11.9;
70c55425-653b-11e1-8f6e-0002b3d8ef82;6.1;6.1;6.1;6.1;
70c55427-653b-11e1-8f6e-0002b3d8ef82;8.23;8.23;8.23;8.23;
70c55429-653b-11e1-8f6e-0002b3d8ef82;12.21;12.21;12.21;12.21;
70c5542b-653b-11e1-8f6e-0002b3d8ef82;20.81;20.81;20.81;20.81;
70c55433-653b-11e1-8f6e-0002b3d8ef82;4.13;4.13;4.13;4.13;
70c55439-653b-11e1-8f6e-0002b3d8ef82;4.37;4.37;4.37;4.37;
70c5543b-653b-11e1-8f6e-0002b3d8ef82;9.63;9.63;9.63;9.63;
a138406c-653c-11e1-8f6e-0002b3d8ef82;10.76;10.76;10.76;10.76;
a138406e-653c-11e1-8f6e-0002b3d8ef82;1.36;1.36;1.36;1.36;
a1384076-653c-11e1-8f6e-0002b3d8ef82;92.94;92.94;92.94;92.94;
a1384078-653c-11e1-8f6e-0002b3d8ef82;10.89;10.89;10.89;10.89;
a138407a-653c-11e1-8f6e-0002b3d8ef82;2.64;2.64;2.64;2.64;
a138407e-653c-11e1-8f6e-0002b3d8ef82;10.28;10.28;10.28;10.28;
a1384080-653c-11e1-8f6e-0002b3d8ef82;7.97;7.97;7.97;7.97;
a1384084-653c-11e1-8f6e-0002b3d8ef82;10.48;10.48;10.48;10.48;
a138408a-653c-11e1-8f6e-0002b3d8ef82;13.54;13.54;13.54;13.54;
a138408c-653c-11e1-8f6e-0002b3d8ef82;6.82;6.82;6.82;6.82;
a138408e-653c-11e1-8f6e-0002b3d8ef82;37.65;37.65;37.65;37.65;
a1384096-653c-11e1-8f6e-0002b3d8ef82;3.42;3.42;3.42;3.42;
a138409c-653c-11e1-8f6e-0002b3d8ef82;3.14;3.14;3.14;3.14;
a13840a0-653c-11e1-8f6e-0002b3d8ef82;6.43;6.43;6.43;6.43;
a13840a2-653c-11e1-8f6e-0002b3d8ef82;42.26;42.26;42.26;42.26;
a13840a6-653c-11e1-8f6e-0002b3d8ef82;20.25;20.25;20.25;20.25;
a13840a8-653c-11e1-8f6e-0002b3d8ef82;8.28;8.28;8.28;8.28;
a13840aa-653c-11e1-8f6e-0002b3d8ef82;77.6;77.6;77.6;77.6;
66bf36d0-653d-11e1-8f6e-0002b3d8ef82;2.14;2.14;2.14;2.14;
66bf36d4-653d-11e1-8f6e-0002b3d8ef82;14.88;14.88;14.88;14.88;
66bf36d8-653d-11e1-8f6e-0002b3d8ef82;4.4;4.4;4.4;4.4;
66bf36da-653d-11e1-8f6e-0002b3d8ef82;91.18;91.18;91.18;91.18;
66bf36dc-653d-11e1-8f6e-0002b3d8ef82;102.14;102.14;102.14;102.14;
66bf36de-653d-11e1-8f6e-0002b3d8ef82;7.57;7.57;7.57;7.57;
66bf36e2-653d-11e1-8f6e-0002b3d8ef82;9.9;9.9;9.9;9.9;
316c83b2-669c-11e1-8f6e-0002b3d8ef82;11.28;11.28;11.28;11.28;
316c83b6-669c-11e1-8f6e-0002b3d8ef82;9.29;9.29;9.29;9.29;
316c83b8-669c-11e1-8f6e-0002b3d8ef82;12.81;12.81;12.81;12.81;
316c83ba-669c-11e1-8f6e-0002b3d8ef82;14.18;14.18;14.18;14.18;
316c83bc-669c-11e1-8f6e-0002b3d8ef82;14.39;14.39;14.39;14.39;
316c83be-669c-11e1-8f6e-0002b3d8ef82;15.58;15.58;15.58;15.58;
316c83c0-669c-11e1-8f6e-0002b3d8ef82;15.07;15.07;15.07;15.07;
316c83c4-669c-11e1-8f6e-0002b3d8ef82;25.25;25.25;25.25;25.25;
316c83c6-669c-11e1-8f6e-0002b3d8ef82;13.69;13.69;13.69;13.69;
316c83c8-669c-11e1-8f6e-0002b3d8ef82;15.67;15.67;15.67;15.67;
316c83ca-669c-11e1-8f6e-0002b3d8ef82;7.72;7.72;7.72;7.72;
316c83cc-669c-11e1-8f6e-0002b3d8ef82;13.43;13.43;13.43;13.43;
316c83ce-669c-11e1-8f6e-0002b3d8ef82;16.16;16.16;16.16;16.16;
316c83d0-669c-11e1-8f6e-0002b3d8ef82;11.74;11.74;11.74;11.74;
e4466480-6d1b-11e1-8f6e-0002b3d8ef82;27;27;27;28.76;
d79b4c05-6da5-11e1-8f6e-0002b3d8ef82;11.09;11.09;11.09;9.43;
d79b4c09-6da5-11e1-8f6e-0002b3d8ef82;11.32;11.32;11.32;9.62;
d79b4c0b-6da5-11e1-8f6e-0002b3d8ef82;5.8;5.8;5.8;4.93;
d79b4c0d-6da5-11e1-8f6e-0002b3d8ef82;7.77;7.77;7.77;6.6;
d79b4c0f-6da5-11e1-8f6e-0002b3d8ef82;3.29;3.29;3.29;2.8;
d79b4c11-6da5-11e1-8f6e-0002b3d8ef82;8.35;8.35;8.35;7.1;
d79b4c14-6da5-11e1-8f6e-0002b3d8ef82;5.92;5.92;5.92;5.03;
d79b4c18-6da5-11e1-8f6e-0002b3d8ef82;5;5;5;4.25;
d79b4c1e-6da5-11e1-8f6e-0002b3d8ef82;5.92;5.92;5.92;5.03;
d79b4c22-6da5-11e1-8f6e-0002b3d8ef82;2.96;2.96;2.96;2.52;
d79b4c26-6da5-11e1-8f6e-0002b3d8ef82;3.35;3.35;3.35;2.85;
d79b4c2a-6da5-11e1-8f6e-0002b3d8ef82;4.08;4.08;4.08;3.47;
d79b4c2e-6da5-11e1-8f6e-0002b3d8ef82;2.96;2.96;2.96;2.52;
d79b4c30-6da5-11e1-8f6e-0002b3d8ef82;2.99;2.99;2.99;2.54;
d79b4c32-6da5-11e1-8f6e-0002b3d8ef82;3.59;3.59;3.59;3.05;
d79b4c34-6da5-11e1-8f6e-0002b3d8ef82;4.39;4.39;4.39;3.73;
d79b4c3a-6da5-11e1-8f6e-0002b3d8ef82;1.98;1.98;1.98;1.68;
bacad5fb-6da8-11e1-8f6e-0002b3d8ef82;2.29;2.29;2.29;2.44;
bacad5fd-6da8-11e1-8f6e-0002b3d8ef82;3.02;3.02;3.02;3.21;
bacad601-6da8-11e1-8f6e-0002b3d8ef82;2.21;2.21;2.21;2.35;
bacad605-6da8-11e1-8f6e-0002b3d8ef82;3.45;3.45;3.45;3.67;
bacad607-6da8-11e1-8f6e-0002b3d8ef82;3.92;3.92;3.92;4.11;
bacad609-6da8-11e1-8f6e-0002b3d8ef82;3.49;3.49;3.49;3.71;
bacad60f-6da8-11e1-8f6e-0002b3d8ef82;4.12;4.12;4.12;4.39;
bacad617-6da8-11e1-8f6e-0002b3d8ef82;4.48;4.48;4.48;4.76;
bacad619-6da8-11e1-8f6e-0002b3d8ef82;2.58;2.58;2.58;2.75;
bacad61b-6da8-11e1-8f6e-0002b3d8ef82;2.97;2.97;2.97;3.16;
bacad61d-6da8-11e1-8f6e-0002b3d8ef82;8.6;8.6;8.6;9.14;
ddb4bb33-6db7-11e1-8f6e-0002b3d8ef82;7.31;7.31;7.31;6.21;
ddb4bb35-6db7-11e1-8f6e-0002b3d8ef82;7.44;7.44;7.44;6.32;
ddb4bb37-6db7-11e1-8f6e-0002b3d8ef82;6.33;6.33;6.33;5.38;
ddb4bb3c-6db7-11e1-8f6e-0002b3d8ef82;2.05;2.05;2.05;1.74;
ddb4bb3e-6db7-11e1-8f6e-0002b3d8ef82;1.84;1.84;1.84;1.56;
ddb4bb42-6db7-11e1-8f6e-0002b3d8ef82;4.14;4.14;4.14;3.52;
ddb4bb45-6db7-11e1-8f6e-0002b3d8ef82;2.48;2.48;2.48;2.11;
ddb4bb47-6db7-11e1-8f6e-0002b3d8ef82;3.15;3.15;3.15;2.68;
ddb4bb49-6db7-11e1-8f6e-0002b3d8ef82;1.53;1.53;1.53;1.3;
ddb4bb4b-6db7-11e1-8f6e-0002b3d8ef82;5.65;5.65;5.65;4.8;
ddb4bb4e-6db7-11e1-8f6e-0002b3d8ef82;3.49;3.49;3.49;2.97;
ddb4bb50-6db7-11e1-8f6e-0002b3d8ef82;3.49;3.49;3.49;2.97;
ddb4bb57-6db7-11e1-8f6e-0002b3d8ef82;3.5;3.5;3.5;2.98;
ddb4bb59-6db7-11e1-8f6e-0002b3d8ef82;3.53;3.53;3.53;3;
ddb4bb5b-6db7-11e1-8f6e-0002b3d8ef82;1.55;1.55;1.55;1.32;
ddb4bb5d-6db7-11e1-8f6e-0002b3d8ef82;6.72;6.72;6.72;5.71;
ddb4bb60-6db7-11e1-8f6e-0002b3d8ef82;2.93;2.93;2.93;2.49;
ddb4bb62-6db7-11e1-8f6e-0002b3d8ef82;2.93;2.93;2.93;2.49;
ddb4bb64-6db7-11e1-8f6e-0002b3d8ef82;1.83;1.83;1.83;1.56;
ddb4bb66-6db7-11e1-8f6e-0002b3d8ef82;5.36;5.36;5.36;4.56;
f0a06e02-6db9-11e1-8f6e-0002b3d8ef82;6.35;6.35;6.35;5.4;
f0a06e0e-6db9-11e1-8f6e-0002b3d8ef82;49.71;49.71;49.71;42.25;
f0a06e19-6db9-11e1-8f6e-0002b3d8ef82;29.79;29.79;29.79;25.32;
f0a06e1d-6db9-11e1-8f6e-0002b3d8ef82;24.75;24.75;24.75;21.04;
52af6ddd-6e85-11e1-8f6e-0002b3d8ef82;24.48;24.48;24.48;20.81;
0bad0422-7194-11e1-8f6e-0002b3d8ef82;6.26;6.26;6.26;5.32;
0bad0436-7194-11e1-8f6e-0002b3d8ef82;0.65;0.65;0.65;0.55;
e1afb96e-71d0-11e1-8f6e-0002b3d8ef82;8.84;8.84;8.84;7.51;
e1afb986-71d0-11e1-8f6e-0002b3d8ef82;25.4;25.4;25.4;21.59;
e1afb98c-71d0-11e1-8f6e-0002b3d8ef82;13.84;13.84;13.84;11.76;
c2d0ef39-77ed-11e1-8f6e-0002b3d8ef82;2.36;2.36;2.36;2.86;
e1c26140-82e6-11e1-8f6e-0002b3d8ef82;10.5;10.5;10.5;10.5;
cf5e1649-83b0-11e1-8f6e-0002b3d8ef82;5.08;5.08;5.08;5.4;
cf5e164b-83b0-11e1-8f6e-0002b3d8ef82;5.77;5.77;5.77;6.13;
a1c6ae9f-9436-11e1-8f6e-0002b3d8ef82;5.18;5.18;5.18;4.4;
a1c6aea1-9436-11e1-8f6e-0002b3d8ef82;5.71;5.71;5.71;4.85;
8c47123d-95b8-11e1-8f6e-0002b3d8ef82;5.56;5.56;5.56;4.73;
8c471242-95b8-11e1-8f6e-0002b3d8ef82;5.25;5.25;5.25;4.46;
8c471244-95b8-11e1-8f6e-0002b3d8ef82;6.24;6.24;6.24;5.3;
8c47124c-95b8-11e1-8f6e-0002b3d8ef82;8.77;8.77;8.77;7.45;
0c7b567b-9681-11e1-8f6e-0002b3d8ef82;15.21;15.21;15.21;12.93;
0c7b567d-9681-11e1-8f6e-0002b3d8ef82;289.14;289.14;289.14;245.77;
0c7b5682-9681-11e1-8f6e-0002b3d8ef82;7.38;7.38;7.38;6.27;
0c7b5684-9681-11e1-8f6e-0002b3d8ef82;7.92;7.92;7.92;6.73;
0c7b568d-9681-11e1-8f6e-0002b3d8ef82;201.18;201.18;201.18;171;
0c7b568f-9681-11e1-8f6e-0002b3d8ef82;67.64;67.64;67.64;57.49;
0c7b5691-9681-11e1-8f6e-0002b3d8ef82;31.14;31.14;31.14;26.47;
0c7b5693-9681-11e1-8f6e-0002b3d8ef82;201.18;201.18;201.18;171;
0c7b5695-9681-11e1-8f6e-0002b3d8ef82;20.49;20.49;20.49;17.42;
0c7b5698-9681-11e1-8f6e-0002b3d8ef82;25.93;25.93;25.93;22.04;
0c7b569a-9681-11e1-8f6e-0002b3d8ef82;35.46;35.46;35.46;30.14;
0c7b569c-9681-11e1-8f6e-0002b3d8ef82;35.46;35.46;35.46;30.14;
0c7b569e-9681-11e1-8f6e-0002b3d8ef82;42.4;42.4;42.4;36.04;
ae61efc7-968b-11e1-8f6e-0002b3d8ef82;14.42;14.42;14.42;12.26;
ae61efcb-968b-11e1-8f6e-0002b3d8ef82;23.7;23.7;23.7;20.15;
ae61efcd-968b-11e1-8f6e-0002b3d8ef82;7.81;7.81;7.81;6.64;
ae61efcf-968b-11e1-8f6e-0002b3d8ef82;23.86;23.86;23.86;20.28;
ae61efd1-968b-11e1-8f6e-0002b3d8ef82;14.27;14.27;14.27;12.13;
ae61efd3-968b-11e1-8f6e-0002b3d8ef82;9.05;9.05;9.05;7.69;
ae61efd5-968b-11e1-8f6e-0002b3d8ef82;21.99;21.99;21.99;18.69;
ae61efd7-968b-11e1-8f6e-0002b3d8ef82;14.27;14.27;14.27;12.13;
ae61efd9-968b-11e1-8f6e-0002b3d8ef82;10.91;10.91;10.91;9.27;
ae61efdd-968b-11e1-8f6e-0002b3d8ef82;8.75;8.75;8.75;7.44;
ae61efdf-968b-11e1-8f6e-0002b3d8ef82;5.49;5.49;5.49;4.67;
ae61efe1-968b-11e1-8f6e-0002b3d8ef82;5.5;5.5;5.5;4.68;
ae61efe3-968b-11e1-8f6e-0002b3d8ef82;22.48;22.48;22.48;19.11;
ae61efe5-968b-11e1-8f6e-0002b3d8ef82;13.66;13.66;13.66;11.61;
ae61efe7-968b-11e1-8f6e-0002b3d8ef82;11.81;11.81;11.81;10.04;
ae61efe9-968b-11e1-8f6e-0002b3d8ef82;11.81;11.81;11.81;10.04;
ae61efeb-968b-11e1-8f6e-0002b3d8ef82;38.96;38.96;38.96;33.12;
ae61efed-968b-11e1-8f6e-0002b3d8ef82;16.13;16.13;16.13;13.71;
ae61eff2-968b-11e1-8f6e-0002b3d8ef82;12.63;12.63;12.63;10.74;
ae61eff4-968b-11e1-8f6e-0002b3d8ef82;19.79;19.79;19.79;16.82;
ae61eff6-968b-11e1-8f6e-0002b3d8ef82;12.81;12.81;12.81;10.89;
ae61eff9-968b-11e1-8f6e-0002b3d8ef82;21.63;21.63;21.63;18.39;
ae61effd-968b-11e1-8f6e-0002b3d8ef82;64.41;64.41;64.41;54.75;
ae61efff-968b-11e1-8f6e-0002b3d8ef82;66.26;66.26;66.26;56.32;
ae61f001-968b-11e1-8f6e-0002b3d8ef82;29.43;29.43;29.43;25.02;
ae61f003-968b-11e1-8f6e-0002b3d8ef82;18.68;18.68;18.68;15.88;
7e3a8aa5-969c-11e1-8f6e-0002b3d8ef82;76.19;76.19;76.19;64.76;
7e3a8aa7-969c-11e1-8f6e-0002b3d8ef82;45.74;45.74;45.74;38.88;
7e3a8aa9-969c-11e1-8f6e-0002b3d8ef82;43.86;43.86;43.86;37.28;
7e3a8aad-969c-11e1-8f6e-0002b3d8ef82;9.27;9.27;9.27;7.88;
7e3a8aaf-969c-11e1-8f6e-0002b3d8ef82;10.57;10.57;10.57;8.98;
7e3a8ab1-969c-11e1-8f6e-0002b3d8ef82;12.81;12.81;12.81;10.89;
7e3a8ab3-969c-11e1-8f6e-0002b3d8ef82;8.06;8.06;8.06;6.85;
7e3a8ab5-969c-11e1-8f6e-0002b3d8ef82;60.78;60.78;60.78;51.66;
93de3e44-9e79-11e1-8f6e-0002b3d8ef82;6.27;6.27;6.27;6.27;
93de3e46-9e79-11e1-8f6e-0002b3d8ef82;11.51;11.51;11.51;11.51;
93de3e48-9e79-11e1-8f6e-0002b3d8ef82;18.69;18.69;18.69;18.69;
93de3e4e-9e79-11e1-8f6e-0002b3d8ef82;43.24;43.24;43.24;43.24;
93de3e50-9e79-11e1-8f6e-0002b3d8ef82;52.04;52.04;52.04;52.04;
93de3e58-9e79-11e1-8f6e-0002b3d8ef82;17.51;17.51;17.51;17.51;
93de3e5a-9e79-11e1-8f6e-0002b3d8ef82;14.06;14.06;14.06;14.06;
93de3e6a-9e79-11e1-8f6e-0002b3d8ef82;50.8;50.8;50.8;50.8;
93de3e6c-9e79-11e1-8f6e-0002b3d8ef82;14.45;14.45;14.45;14.45;
93de3e6e-9e79-11e1-8f6e-0002b3d8ef82;17.15;17.15;17.15;17.15;
93de3e76-9e79-11e1-8f6e-0002b3d8ef82;12.64;12.64;12.64;12.64;
93de3e7a-9e79-11e1-8f6e-0002b3d8ef82;25.76;25.76;25.76;25.76;
93de3e7e-9e79-11e1-8f6e-0002b3d8ef82;25.02;25.02;25.02;25.02;
93de3e82-9e79-11e1-8f6e-0002b3d8ef82;29.29;29.29;29.29;29.29;
cf02d65e-9e7a-11e1-8f6e-0002b3d8ef82;25.15;25.15;25.15;25.15;
cf02d660-9e7a-11e1-8f6e-0002b3d8ef82;25.76;25.76;25.76;25.76;
cf02d664-9e7a-11e1-8f6e-0002b3d8ef82;37.88;37.88;37.88;37.88;
cf02d666-9e7a-11e1-8f6e-0002b3d8ef82;5.12;5.12;5.12;5.12;
cf02d668-9e7a-11e1-8f6e-0002b3d8ef82;5.87;5.87;5.87;5.87;
cf02d66a-9e7a-11e1-8f6e-0002b3d8ef82;8.45;8.45;8.45;8.45;
cf02d66c-9e7a-11e1-8f6e-0002b3d8ef82;5.48;5.48;5.48;5.48;
cf02d66e-9e7a-11e1-8f6e-0002b3d8ef82;8.64;8.64;8.64;8.64;
cf02d670-9e7a-11e1-8f6e-0002b3d8ef82;9.47;9.47;9.47;9.47;
cf02d696-9e7a-11e1-8f6e-0002b3d8ef82;731.74;731.74;731.74;621.98;
cf02d69c-9e7a-11e1-8f6e-0002b3d8ef82;64.01;64.01;64.01;64.01;
da0f6b2c-9e7b-11e1-8f6e-0002b3d8ef82;21.94;21.94;21.94;21.94;
da0f6b32-9e7b-11e1-8f6e-0002b3d8ef82;27.28;27.28;27.28;27.28;
